Transaction_ID,User_ID,Timestamp,Amount,Transaction_Mode,Transaction_Type,Merchant_Category,UPI_App,Location_State,Device_Type,Is_First_Time_Payee,Days_Since_Last_Txn,Txn_Count_Last_7_Days,Avg_Amt_Last_30_Days,Amount_vs_Avg_Deviation,Weekday_Weekend,Time_Of_Day,Payee_Repetition_Count,Txn_Velocity_Per_Hour,Amount_Velocity_Per_Day,Usual_Transaction_Mode,Mode_Deviation,Merchant_Loyalty_Score,New_Payees_Last_7_Days,Repeat_vs_New_Ratio,Is_Fraud
TXN00121,user_98,2026-03-04 18:35:23.059459,1881,UPI_ID,Self Transfer,Food & Restaurants,GPay,Tamil Nadu,Mobile,True,5,20,956,1,Weekday,Evening,8,2.34,2731.43,Phone Number,True,0.56,3,2.0,0
TXN00122,user_27,2026-02-17 21:52:23.059474,1830,Intent Link,P2M,Medical & Pharmacy,GPay,West Bengal,Desktop,False,0,3,402,4,Weekday,Night,0,0.3,172.29,QR,True,0.77,3,0.0,0
TXN00123,user_75,2026-03-10 14:56:23.059487,36,Intent Link,P2P,Food & Restaurants,Paytm,Karnataka,Mobile,True,13,12,932,-1,Weekday,Afternoon,8,1.25,1597.71,UPI_ID,True,0.82,0,8.0,0
TXN00124,user_49,2026-02-28 13:40:23.059501,859,QR,Self Transfer,Mobile Recharge,BHIM,West Bengal,Mobile,True,0,18,968,0,Weekend,Afternoon,10,0.98,2489.14,UPI_ID,True,0.88,2,3.33,0
TXN00125,user_93,2026-02-23 02:49:23.059515,1927,QR,P2M,Bills & Utilities,PhonePe,Tamil Nadu,Mobile,False,0,13,860,1,Weekday,Night,3,1.99,1597.14,Phone Number,True,0.25,3,0.75,0
TXN00126,user_58,2026-02-20 18:38:23.059528,592,QR,Self Transfer,Bills & Utilities,PhonePe,Tamil Nadu,Mobile,False,7,2,416,0,Weekday,Evening,0,0.1,118.86,Intent Link,True,0.71,3,0.0,0
TXN00127,user_77,2026-02-15 18:31:23.059542,1703,Intent Link,P2M,Bills & Utilities,Paytm,Tamil Nadu,Mobile,False,15,11,351,4,Weekend,Evening,4,5.29,551.57,QR,True,0.44,1,2.0,0
TXN00128,user_49,2026-02-15 00:03:23.059556,343,QR,Self Transfer,Transportation,BHIM,Maharashtra,Mobile,False,4,14,579,0,Weekend,Night,2,0.72,1158.0,Intent Link,True,0.84,2,0.67,0
TXN00129,user_54,2026-02-23 00:15:23.059569,1873,UPI_ID,P2M,Bills & Utilities,Paytm,Tamil Nadu,Mobile,True,8,13,711,2,Weekday,Night,4,1.34,1320.43,Phone Number,True,0.62,1,2.0,1
TXN00130,user_10,2026-03-05 21:37:23.059583,1142,Phone Number,P2P,Bills & Utilities,PhonePe,Maharashtra,Mobile,False,7,18,142,7,Weekday,Night,7,1.06,365.14,Phone Number,False,0.69,1,3.5,0
TXN00131,user_31,2026-02-23 05:34:23.059597,1232,Phone Number,P2M,Transportation,Paytm,West Bengal,Desktop,False,3,10,991,0,Weekday,Night,7,0.51,1415.71,Phone Number,False,0.71,4,1.4,0
TXN00132,user_41,2026-02-11 10:00:23.059610,284,QR,P2P,Transportation,Paytm,West Bengal,Desktop,False,4,11,542,0,Weekday,Morning,0,2.0,851.71,QR,False,0.36,4,0.0,0
TXN00133,user_32,2026-02-24 22:42:23.059624,1755,Intent Link,P2P,Fuel,Paytm,Maharashtra,Mobile,False,5,11,754,1,Weekday,Night,7,0.5,1184.86,Intent Link,False,0.58,5,1.17,0
TXN00134,user_8,2026-02-24 14:30:23.059637,1396,QR,P2P,Grocery,PhonePe,Tamil Nadu,Mobile,False,11,3,717,1,Weekday,Afternoon,0,1.26,307.29,QR,False,0.65,3,0.0,0
TXN00135,user_62,2026-02-19 01:22:23.059651,722,Phone Number,P2P,Transportation,BHIM,Maharashtra,Mobile,True,4,1,329,1,Weekday,Night,0,0.15,47.0,Phone Number,False,0.63,0,0.0,0
TXN00136,user_46,2026-03-04 04:18:23.059665,1620,QR,P2M,Transportation,GPay,Tamil Nadu,Mobile,False,12,12,820,1,Weekday,Night,7,1.24,1405.71,QR,False,0.53,4,1.4,0
TXN00137,user_90,2026-03-07 13:52:23.059679,1735,QR,P2P,Online Shopping,BHIM,Delhi,Mobile,True,8,14,918,1,Weekend,Afternoon,9,0.65,1836.0,UPI_ID,True,0.59,0,9.0,1
TXN00138,user_41,2026-03-12 09:46:23.059693,1025,QR,Self Transfer,Transportation,BHIM,West Bengal,Desktop,False,4,5,526,1,Weekday,Morning,1,0.26,375.71,QR,False,0.68,2,0.33,1
TXN00139,user_96,2026-03-01 15:17:23.059707,1598,Phone Number,P2P,Bills & Utilities,Paytm,Karnataka,Desktop,True,11,14,667,1,Weekend,Afternoon,1,1.02,1334.0,Intent Link,True,0.46,2,0.33,0
TXN00140,user_75,2026-02-19 04:18:23.059721,1405,UPI_ID,P2M,Fuel,PhonePe,Karnataka,Mobile,False,10,20,806,1,Weekday,Night,3,2.15,2302.86,UPI_ID,False,0.26,5,0.5,0
TXN00141,user_57,2026-03-01 08:17:23.059734,1781,Intent Link,P2P,Food & Restaurants,GPay,Tamil Nadu,Desktop,True,10,5,371,4,Weekend,Morning,2,0.24,265.0,Intent Link,False,0.21,3,0.5,0
TXN00142,user_100,2026-03-09 16:26:23.059747,754,Intent Link,P2P,Bills & Utilities,PhonePe,Delhi,Desktop,False,15,18,139,4,Weekday,Afternoon,9,4.13,357.43,QR,True,0.32,4,1.8,0
TXN00143,user_39,2026-02-25 14:00:23.059761,1159,Intent Link,P2P,Bills & Utilities,PhonePe,Delhi,Mobile,False,10,9,84,13,Weekday,Afternoon,10,0.44,108.0,QR,True,0.47,3,2.5,0
TXN00144,user_57,2026-03-02 02:31:23.059774,934,Intent Link,P2M,Mobile Recharge,PhonePe,Karnataka,Desktop,False,15,20,566,1,Weekday,Night,4,0.86,1617.14,QR,True,0.75,2,1.33,0
TXN00145,user_36,2026-02-14 04:00:23.059787,577,UPI_ID,Self Transfer,Bills & Utilities,BHIM,Maharashtra,Desktop,False,2,4,611,0,Weekend,Night,9,0.2,349.14,QR,True,0.76,4,1.8,0
TXN00146,user_64,2026-03-07 20:04:23.059801,66,Intent Link,P2P,Fuel,BHIM,West Bengal,Desktop,False,13,8,85,0,Weekend,Evening,10,0.59,97.14,Intent Link,False,0.75,1,5.0,0
TXN00147,user_69,2026-02-20 19:25:23.059815,1646,QR,Self Transfer,Food & Restaurants,GPay,West Bengal,Desktop,False,13,3,392,3,Weekday,Evening,3,0.87,168.0,Phone Number,True,0.27,5,0.5,0
TXN00148,user_96,2026-02-23 22:46:23.059828,258,Intent Link,Self Transfer,Bills & Utilities,PhonePe,Delhi,Mobile,False,3,19,546,-1,Weekday,Night,7,2.44,1482.0,Intent Link,False,0.84,2,2.33,0
TXN00149,user_94,2026-03-08 05:04:23.059842,1541,Phone Number,P2M,Medical & Pharmacy,GPay,Karnataka,Desktop,False,2,11,255,5,Weekend,Night,3,1.39,400.71,Intent Link,True,0.77,4,0.6,0
TXN00150,user_44,2026-02-20 12:40:23.059855,1248,Phone Number,Self Transfer,Bills & Utilities,BHIM,Karnataka,Mobile,False,5,6,131,9,Weekday,Afternoon,8,1.13,112.29,QR,True,0.66,1,4.0,0
TXN00151,user_95,2026-02-21 09:55:23.059868,108,QR,P2M,Transportation,GPay,West Bengal,Mobile,True,11,19,555,-1,Weekend,Morning,6,2.24,1506.43,QR,False,0.52,0,6.0,0
TXN00152,user_63,2026-02-23 20:03:23.059882,1084,Phone Number,P2M,Transportation,BHIM,West Bengal,Mobile,False,2,20,656,1,Weekday,Evening,9,1.22,1874.29,UPI_ID,True,0.42,3,2.25,0
TXN00153,user_15,2026-03-07 04:39:23.059895,1454,Intent Link,P2M,Transportation,PhonePe,Karnataka,Mobile,True,15,5,977,0,Weekend,Night,6,0.65,697.86,QR,True,0.33,4,1.2,0
TXN00154,user_80,2026-03-11 05:23:23.059908,1035,Intent Link,Self Transfer,Mobile Recharge,BHIM,Karnataka,Desktop,False,5,16,357,2,Weekday,Night,3,5.51,816.0,Intent Link,False,0.22,3,0.75,0
TXN00155,user_38,2026-03-11 08:09:23.059922,1591,UPI_ID,Self Transfer,Fuel,GPay,Delhi,Desktop,True,14,18,307,4,Weekday,Morning,2,1.33,789.43,Intent Link,True,0.89,3,0.5,0
TXN00156,user_84,2026-02-16 09:04:23.059936,881,Intent Link,P2P,Medical & Pharmacy,PhonePe,Maharashtra,Desktop,False,5,2,125,6,Weekday,Morning,4,0.13,35.71,UPI_ID,True,0.75,2,1.33,0
TXN00157,user_8,2026-02-22 04:49:23.059949,56,Phone Number,Self Transfer,Mobile Recharge,Paytm,West Bengal,Mobile,True,13,9,965,-1,Weekend,Night,5,0.41,1240.71,Phone Number,False,0.89,5,0.83,0
TXN00158,user_17,2026-02-18 12:08:23.059963,1673,Intent Link,P2P,Online Shopping,Paytm,Karnataka,Desktop,False,2,5,711,1,Weekday,Afternoon,3,0.32,507.86,Intent Link,False,0.82,5,0.5,0
TXN00159,user_66,2026-02-17 07:39:23.059978,821,UPI_ID,Self Transfer,Medical & Pharmacy,BHIM,Delhi,Mobile,False,6,12,215,3,Weekday,Morning,7,0.52,368.57,UPI_ID,False,0.78,2,2.33,0
TXN00160,user_42,2026-02-14 07:02:23.059992,317,UPI_ID,P2P,Mobile Recharge,GPay,Karnataka,Mobile,True,5,18,288,0,Weekend,Morning,9,1.61,740.57,Phone Number,True,0.2,3,2.25,0
TXN00161,user_26,2026-02-18 11:27:23.060005,1101,Phone Number,P2P,Mobile Recharge,Paytm,Maharashtra,Mobile,False,9,10,729,1,Weekday,Morning,4,0.57,1041.43,Phone Number,False,0.73,0,4.0,0
TXN00162,user_12,2026-02-18 13:23:23.060019,1322,Intent Link,P2P,Medical & Pharmacy,GPay,Delhi,Mobile,False,4,7,316,3,Weekday,Afternoon,1,0.58,316.0,QR,True,0.36,1,0.5,0
TXN00163,user_14,2026-03-09 06:00:23.060032,1910,UPI_ID,Self Transfer,Mobile Recharge,GPay,West Bengal,Mobile,False,11,10,751,2,Weekday,Morning,6,0.57,1072.86,QR,True,0.64,1,3.0,0
TXN00164,user_53,2026-02-20 18:55:23.060046,1111,Intent Link,P2M,Food & Restaurants,BHIM,Delhi,Mobile,True,8,7,631,1,Weekday,Evening,1,0.44,631.0,UPI_ID,True,0.37,1,0.5,0
TXN00165,user_93,2026-02-21 06:34:23.060059,842,Intent Link,P2M,Fuel,GPay,Maharashtra,Desktop,False,3,1,285,2,Weekend,Morning,3,0.15,40.71,QR,True,0.65,4,0.6,1
TXN00166,user_2,2026-03-01 06:15:23.060073,715,Intent Link,P2P,Transportation,GPay,West Bengal,Mobile,True,8,13,770,0,Weekend,Morning,5,2.18,1430.0,QR,True,0.85,4,1.0,0
TXN00167,user_51,2026-02-24 06:43:23.060086,34,UPI_ID,Self Transfer,Transportation,PhonePe,Delhi,Mobile,False,2,17,160,-1,Weekday,Morning,6,1.33,388.57,Intent Link,True,0.34,5,1.0,0
TXN00168,user_69,2026-03-02 03:46:23.060099,97,UPI_ID,P2P,Fuel,GPay,Karnataka,Mobile,False,1,3,89,0,Weekday,Night,6,0.37,38.14,QR,True,0.72,5,1.0,0
TXN00169,user_16,2026-03-11 18:15:23.060113,1712,QR,P2M,Mobile Recharge,PhonePe,Delhi,Mobile,True,10,1,718,1,Weekday,Evening,7,0.05,102.57,Phone Number,True,0.39,2,2.33,1
TXN00170,user_92,2026-02-21 20:19:23.060127,951,Intent Link,Self Transfer,Medical & Pharmacy,PhonePe,Delhi,Mobile,False,3,16,143,6,Weekend,Evening,8,0.74,326.86,UPI_ID,True,0.67,2,2.67,0
TXN00171,user_95,2026-02-24 16:21:23.060140,986,Intent Link,P2P,Bills & Utilities,PhonePe,Tamil Nadu,Desktop,True,10,1,500,1,Weekday,Afternoon,0,0.15,71.43,Phone Number,True,0.84,3,0.0,0
TXN00172,user_10,2026-02-22 05:16:23.060153,351,Intent Link,P2P,Grocery,BHIM,Delhi,Desktop,False,2,17,462,0,Weekend,Night,2,1.24,1122.0,UPI_ID,True,0.21,1,1.0,0
TXN00173,user_73,2026-02-15 06:36:23.060167,800,QR,Self Transfer,Bills & Utilities,PhonePe,Maharashtra,Mobile,False,0,20,635,0,Weekend,Morning,7,3.15,1814.29,Intent Link,True,0.44,2,2.33,0
TXN00174,user_2,2026-02-10 06:23:23.060181,1272,Intent Link,P2M,Fuel,GPay,Maharashtra,Desktop,True,1,13,93,13,Weekday,Morning,1,0.59,172.71,QR,True,0.83,1,0.5,0
TXN00175,user_90,2026-02-12 04:54:23.060194,752,UPI_ID,Self Transfer,Food & Restaurants,GPay,Karnataka,Mobile,True,9,3,645,0,Weekday,Night,8,0.43,276.43,Intent Link,True,0.42,1,4.0,0
TXN00176,user_90,2026-02-13 17:03:23.060207,1009,QR,P2P,Medical & Pharmacy,GPay,Maharashtra,Mobile,True,14,11,864,0,Weekday,Evening,4,0.94,1357.71,UPI_ID,True,0.48,1,2.0,0
TXN00177,user_99,2026-03-06 02:04:23.060220,1319,Phone Number,Self Transfer,Fuel,GPay,Maharashtra,Desktop,True,2,15,205,5,Weekday,Night,1,0.86,439.29,QR,True,0.88,0,1.0,0
TXN00178,user_7,2026-02-19 07:07:23.060234,146,UPI_ID,P2M,Grocery,GPay,Maharashtra,Mobile,True,1,6,660,-1,Weekday,Morning,6,0.3,565.71,QR,True,0.89,3,1.5,0
TXN00179,user_52,2026-02-28 18:43:23.060248,58,QR,Self Transfer,Fuel,BHIM,Maharashtra,Mobile,False,3,3,606,-1,Weekend,Evening,1,1.51,259.71,UPI_ID,True,0.52,0,1.0,0
TXN00180,user_74,2026-02-26 16:58:23.060261,1881,QR,P2M,Grocery,PhonePe,Maharashtra,Desktop,False,14,16,597,2,Weekday,Afternoon,6,0.75,1364.57,Intent Link,True,0.22,5,1.0,0
TXN00181,user_32,2026-02-20 06:52:23.060274,779,Intent Link,P2P,Medical & Pharmacy,BHIM,Maharashtra,Mobile,True,12,14,661,0,Weekday,Morning,0,0.74,1322.0,Phone Number,True,0.45,0,0.0,0
TXN00182,user_63,2026-02-28 21:51:23.060287,919,Phone Number,Self Transfer,Transportation,PhonePe,Tamil Nadu,Desktop,True,15,11,568,1,Weekend,Night,4,0.83,892.57,UPI_ID,True,0.74,1,2.0,0
TXN00183,user_21,2026-03-09 08:41:23.060300,1883,QR,Self Transfer,Fuel,BHIM,Delhi,Mobile,True,7,8,417,4,Weekday,Morning,8,0.55,476.57,UPI_ID,True,0.76,5,1.33,0
TXN00184,user_76,2026-03-11 17:39:23.060314,1923,Phone Number,P2P,Mobile Recharge,BHIM,Tamil Nadu,Mobile,True,7,12,910,1,Weekday,Evening,9,0.81,1560.0,Intent Link,True,0.21,1,4.5,0
TXN00185,user_43,2026-02-10 21:11:23.060327,396,UPI_ID,P2P,Online Shopping,PhonePe,Tamil Nadu,Desktop,True,11,5,116,2,Weekday,Night,2,0.29,82.86,UPI_ID,False,0.66,2,0.67,0
TXN00186,user_44,2026-03-03 06:15:23.060340,206,QR,Self Transfer,Transportation,Paytm,Maharashtra,Mobile,False,9,6,67,2,Weekday,Morning,10,0.34,57.43,Phone Number,True,0.41,3,2.5,0
TXN00187,user_1,2026-02-09 17:47:23.060354,193,QR,Self Transfer,Grocery,GPay,Karnataka,Mobile,False,2,13,699,-1,Weekday,Evening,2,2.01,1298.14,Phone Number,True,0.89,4,0.4,0
TXN00188,user_12,2026-02-13 17:41:23.060368,147,QR,Self Transfer,Medical & Pharmacy,GPay,Delhi,Desktop,True,0,11,353,-1,Weekday,Evening,0,5.22,554.71,QR,False,0.51,2,0.0,0
TXN00189,user_22,2026-02-12 02:52:23.060381,1691,Intent Link,Self Transfer,Online Shopping,PhonePe,Maharashtra,Desktop,True,1,13,72,22,Weekday,Night,8,1.67,133.71,UPI_ID,True,0.42,3,2.0,0
TXN00190,user_10,2026-03-02 10:27:23.060394,1630,Phone Number,Self Transfer,Mobile Recharge,BHIM,Tamil Nadu,Desktop,True,13,13,318,4,Weekday,Morning,1,2.82,590.57,UPI_ID,True,0.27,4,0.2,0
TXN00191,user_25,2026-02-26 17:48:23.060408,241,QR,P2P,Fuel,GPay,Karnataka,Desktop,True,1,18,712,-1,Weekday,Evening,10,1.94,1830.86,Phone Number,True,0.5,2,3.33,0
TXN00192,user_85,2026-02-19 20:53:23.060421,1260,Phone Number,P2P,Food & Restaurants,BHIM,Tamil Nadu,Desktop,False,15,7,884,0,Weekday,Evening,0,0.57,884.0,QR,True,0.66,1,0.0,0
TXN00193,user_70,2026-02-28 11:00:23.060434,1471,Phone Number,P2M,Online Shopping,BHIM,Delhi,Mobile,False,1,13,813,1,Weekend,Morning,2,2.9,1509.86,UPI_ID,True,0.69,3,0.5,0
TXN00194,user_86,2026-02-28 22:57:23.060447,568,Intent Link,Self Transfer,Bills & Utilities,BHIM,West Bengal,Mobile,False,9,19,219,2,Weekend,Night,8,6.75,594.43,Intent Link,False,0.83,0,8.0,0
TXN00195,user_65,2026-02-21 23:32:23.060460,1502,QR,P2P,Mobile Recharge,PhonePe,Maharashtra,Mobile,False,2,19,816,1,Weekend,Night,1,0.8,2214.86,QR,False,0.5,3,0.25,0
TXN00196,user_81,2026-03-07 21:07:23.060473,1981,Phone Number,P2M,Food & Restaurants,BHIM,Tamil Nadu,Desktop,True,13,11,442,3,Weekend,Night,1,2.48,694.57,Intent Link,True,0.6,3,0.25,0
TXN00197,user_13,2026-02-11 12:47:23.060487,747,Phone Number,P2M,Fuel,BHIM,West Bengal,Desktop,True,5,4,788,0,Weekday,Afternoon,8,0.55,450.29,Intent Link,True,0.3,2,2.67,0
TXN00198,user_89,2026-02-28 14:58:23.060501,685,Phone Number,P2M,Bills & Utilities,GPay,Delhi,Desktop,False,8,11,934,0,Weekend,Afternoon,0,0.54,1467.71,Intent Link,True,0.8,5,0.0,0
TXN00199,user_30,2026-03-08 06:36:23.060514,1718,UPI_ID,P2P,Online Shopping,BHIM,Maharashtra,Desktop,False,11,15,458,3,Weekend,Morning,4,0.75,981.43,Intent Link,True,0.56,5,0.67,0
TXN00200,user_40,2026-02-17 23:58:23.060528,1503,UPI_ID,P2P,Grocery,GPay,Karnataka,Mobile,False,6,5,767,1,Weekday,Night,2,0.68,547.86,QR,True,0.78,1,1.0,0
TXN00201,user_82,2026-02-11 12:40:23.060541,211,QR,P2M,Bills & Utilities,Paytm,Delhi,Mobile,False,2,1,907,-1,Weekday,Afternoon,5,0.13,129.57,Intent Link,True,0.47,3,1.25,0
TXN00202,user_74,2026-02-16 09:29:23.060555,1013,Intent Link,Self Transfer,Bills & Utilities,GPay,Tamil Nadu,Desktop,True,5,8,835,0,Weekday,Morning,10,0.54,954.29,Phone Number,True,0.21,1,5.0,0
TXN00203,user_40,2026-02-17 17:42:23.060568,643,Phone Number,P2P,Transportation,BHIM,Delhi,Desktop,True,0,9,901,0,Weekday,Evening,6,0.71,1158.43,Intent Link,True,0.66,2,2.0,0
TXN00204,user_48,2026-02-22 19:45:23.060581,781,Intent Link,P2P,Fuel,Paytm,Delhi,Desktop,False,8,20,60,12,Weekend,Evening,4,1.24,171.43,UPI_ID,True,0.87,5,0.67,0
TXN00205,user_25,2026-03-07 23:35:23.060594,1811,QR,Self Transfer,Grocery,GPay,Karnataka,Desktop,False,13,8,137,12,Weekend,Night,9,0.78,156.57,Phone Number,True,0.72,3,2.25,0
TXN00206,user_74,2026-02-14 10:02:23.060608,642,QR,Self Transfer,Medical & Pharmacy,PhonePe,Delhi,Mobile,False,4,8,953,0,Weekend,Morning,10,0.44,1089.14,Phone Number,True,0.71,2,3.33,0
TXN00207,user_24,2026-02-09 18:26:23.060621,1901,Phone Number,P2M,Food & Restaurants,Paytm,Delhi,Desktop,False,14,11,595,2,Weekday,Evening,3,0.53,935.0,QR,True,0.53,2,1.0,0
TXN00208,user_75,2026-02-21 21:19:23.060634,1266,Phone Number,P2M,Bills & Utilities,GPay,Maharashtra,Mobile,True,10,16,476,2,Weekend,Night,8,1.54,1088.0,Intent Link,True,0.6,0,8.0,0
TXN00209,user_59,2026-03-08 05:28:23.060647,590,Phone Number,Self Transfer,Food & Restaurants,GPay,Tamil Nadu,Desktop,False,6,6,362,1,Weekend,Night,7,0.32,310.29,QR,True,0.32,2,2.33,0
TXN00210,user_63,2026-02-15 14:15:23.060666,1347,Intent Link,P2M,Transportation,BHIM,Tamil Nadu,Mobile,True,11,20,765,1,Weekend,Afternoon,10,0.88,2185.71,Intent Link,False,0.82,3,2.5,0
TXN00211,user_68,2026-03-06 15:40:23.060680,1584,Phone Number,P2P,Bills & Utilities,GPay,Karnataka,Desktop,True,2,1,800,1,Weekday,Afternoon,3,0.05,114.29,Phone Number,False,0.41,5,0.5,0
TXN00212,user_94,2026-02-23 20:50:23.060693,187,Intent Link,P2M,Transportation,PhonePe,Maharashtra,Desktop,True,7,11,520,-1,Weekday,Evening,10,1.79,817.14,Phone Number,True,0.89,1,5.0,0
TXN00213,user_3,2026-02-22 00:13:23.060706,120,Phone Number,Self Transfer,Online Shopping,GPay,West Bengal,Mobile,True,0,4,572,-1,Weekend,Night,10,1.9,326.86,Intent Link,True,0.28,0,10.0,0
TXN00214,user_16,2026-02-23 07:53:23.060720,886,Phone Number,P2M,Bills & Utilities,GPay,West Bengal,Desktop,True,13,5,893,0,Weekday,Morning,10,0.25,637.86,UPI_ID,True,0.27,5,1.67,0
TXN00215,user_16,2026-03-03 12:33:23.060733,705,Phone Number,Self Transfer,Medical & Pharmacy,PhonePe,Delhi,Desktop,False,5,4,161,3,Weekday,Afternoon,3,2.1,92.0,QR,True,0.55,4,0.6,0
TXN00216,user_62,2026-03-02 09:23:23.060746,290,QR,P2P,Food & Restaurants,GPay,Tamil Nadu,Desktop,True,14,1,773,-1,Weekday,Morning,1,0.04,110.43,Intent Link,True,0.41,4,0.2,0
TXN00217,user_13,2026-02-14 10:28:23.060760,1238,Intent Link,Self Transfer,Fuel,GPay,Tamil Nadu,Mobile,True,4,2,146,7,Weekend,Morning,5,0.12,41.71,Phone Number,True,0.32,5,0.83,0
TXN00218,user_57,2026-02-09 21:06:23.060773,173,Intent Link,P2M,Online Shopping,BHIM,Delhi,Desktop,False,13,3,716,-1,Weekday,Night,5,0.19,306.86,UPI_ID,True,0.76,1,2.5,0
TXN00219,user_90,2026-02-17 14:29:23.060786,150,Intent Link,P2P,Food & Restaurants,BHIM,Delhi,Mobile,True,15,6,831,-1,Weekday,Afternoon,6,0.27,712.29,Intent Link,False,0.28,4,1.2,0
TXN00220,user_6,2026-03-10 07:42:23.060800,1414,Phone Number,Self Transfer,Grocery,GPay,Karnataka,Mobile,False,11,11,127,10,Weekday,Morning,10,0.68,199.57,QR,True,0.65,4,2.0,0
TXN00221,user_72,2026-02-11 21:20:23.060814,174,QR,P2P,Mobile Recharge,BHIM,Delhi,Mobile,False,8,1,987,-1,Weekday,Night,8,0.46,141.0,Intent Link,True,0.36,3,2.0,0
TXN00222,user_52,2026-02-14 09:18:23.060828,752,Intent Link,P2M,Medical & Pharmacy,Paytm,Tamil Nadu,Desktop,True,3,15,402,1,Weekend,Morning,9,1.46,861.43,UPI_ID,True,0.23,3,2.25,0
TXN00223,user_12,2026-02-14 20:44:23.060841,1627,Phone Number,P2M,Bills & Utilities,GPay,Maharashtra,Desktop,False,15,10,950,1,Weekend,Evening,10,0.57,1357.14,Intent Link,True,0.45,5,1.67,0
TXN00224,user_13,2026-02-15 19:09:23.060855,1972,Phone Number,Self Transfer,Online Shopping,GPay,Tamil Nadu,Mobile,False,4,1,766,2,Weekend,Evening,5,0.05,109.43,Phone Number,False,0.72,5,0.83,0
TXN00225,user_33,2026-02-21 10:11:23.060869,756,Phone Number,P2P,Transportation,BHIM,Tamil Nadu,Mobile,False,14,4,129,5,Weekend,Morning,3,0.25,73.71,QR,True,0.87,3,0.75,0
TXN00226,user_64,2026-03-11 23:36:23.060882,1555,QR,Self Transfer,Transportation,PhonePe,Tamil Nadu,Desktop,False,12,2,580,2,Weekday,Night,9,0.19,165.71,QR,False,0.63,3,2.25,0
TXN00227,user_32,2026-03-04 04:02:23.060896,851,Phone Number,Self Transfer,Medical & Pharmacy,Paytm,West Bengal,Mobile,True,6,10,911,0,Weekday,Night,2,0.65,1301.43,Intent Link,True,0.4,1,1.0,0
TXN00228,user_87,2026-03-07 17:42:23.060910,227,Intent Link,Self Transfer,Online Shopping,Paytm,Karnataka,Mobile,True,0,6,518,-1,Weekend,Evening,1,0.61,444.0,Intent Link,False,0.24,2,0.33,1
TXN00229,user_35,2026-02-16 11:05:23.060925,28,QR,Self Transfer,Mobile Recharge,GPay,Delhi,Desktop,True,7,9,495,-1,Weekday,Morning,0,0.5,636.43,Phone Number,True,0.59,5,0.0,0
TXN00230,user_90,2026-03-02 17:41:23.060939,117,UPI_ID,P2P,Transportation,Paytm,Maharashtra,Desktop,True,11,2,163,0,Weekday,Evening,6,0.11,46.57,Phone Number,True,0.58,3,1.5,0
TXN00231,user_100,2026-02-17 10:05:23.060953,239,QR,Self Transfer,Mobile Recharge,GPay,Karnataka,Mobile,False,8,15,667,-1,Weekday,Morning,10,1.09,1429.29,QR,False,0.29,0,10.0,0
TXN00232,user_33,2026-03-12 05:54:23.060966,1493,Phone Number,P2M,Grocery,Paytm,Tamil Nadu,Desktop,True,5,5,604,1,Weekday,Night,2,0.39,431.43,UPI_ID,True,0.75,2,0.67,0
TXN00233,user_70,2026-02-23 04:18:23.060980,1925,Phone Number,P2M,Bills & Utilities,Paytm,Maharashtra,Desktop,True,3,12,406,4,Weekday,Night,3,0.73,696.0,Phone Number,False,0.51,5,0.5,0
TXN00234,user_79,2026-02-10 21:08:23.060994,575,Phone Number,Self Transfer,Online Shopping,Paytm,Tamil Nadu,Desktop,False,15,2,875,0,Weekday,Night,6,1.0,250.0,Intent Link,True,0.83,0,6.0,0
TXN00235,user_66,2026-03-10 13:13:23.061008,451,QR,Self Transfer,Grocery,BHIM,Tamil Nadu,Mobile,False,2,18,965,-1,Weekday,Afternoon,10,0.99,2481.43,QR,False,0.31,0,10.0,0
TXN00236,user_43,2026-03-11 14:19:23.061023,29,QR,P2M,Mobile Recharge,BHIM,Karnataka,Desktop,False,13,2,971,-1,Weekday,Afternoon,4,0.24,277.43,UPI_ID,True,0.47,4,0.8,0
TXN00237,user_1,2026-02-19 16:44:23.061036,91,Phone Number,Self Transfer,Grocery,Paytm,West Bengal,Mobile,False,14,3,897,-1,Weekday,Afternoon,1,0.31,384.43,UPI_ID,True,0.78,2,0.33,1
TXN00238,user_21,2026-02-23 09:15:23.061050,1058,Phone Number,P2P,Fuel,PhonePe,Tamil Nadu,Mobile,True,12,13,993,0,Weekday,Morning,10,0.97,1844.14,Phone Number,False,0.86,1,5.0,0
TXN00239,user_96,2026-02-16 17:01:23.061064,152,QR,P2P,Transportation,PhonePe,West Bengal,Desktop,True,3,7,576,-1,Weekday,Evening,10,1.35,576.0,QR,False,0.76,4,2.0,0
TXN00240,user_97,2026-02-10 22:54:23.061078,1939,Phone Number,P2P,Food & Restaurants,PhonePe,West Bengal,Desktop,False,11,18,547,3,Weekday,Night,4,4.56,1406.57,UPI_ID,True,0.66,5,0.67,0
TXN00241,user_80,2026-03-10 10:03:23.061091,1261,QR,Self Transfer,Medical & Pharmacy,Paytm,Delhi,Desktop,True,0,16,711,1,Weekday,Morning,5,1.95,1625.14,Phone Number,True,0.75,4,1.0,0
TXN00242,user_83,2026-02-27 07:30:23.061104,912,Intent Link,P2M,Mobile Recharge,BHIM,Delhi,Desktop,False,3,12,646,0,Weekday,Morning,10,2.38,1107.43,Phone Number,True,0.62,5,1.67,0
